time,iti_s,type,iti_TR,iti_TR_cum,cond_frames,cond_ms,phase_0_ms,phase_0_frames,phase_1_ms,phase_1_frames,texture_id
0.0,4.5,dur,5,5,6,50,2000,240,2.5,300,2
4.5,4.5,dur,5,10,57,475,2000,240,2.5,300,3
9.0,4.5,dur,5,15,39,325,2000,240,2.5,300,16
13.5,5.4,dur,6,21,6,50,2000,240,3.4000000000000004,408,85
18.9,6.3,dur,7,28,0,0,2000,240,4.3,516,92
25.2,5.4,dur,6,34,12,100,2000,240,3.4000000000000004,408,37
30.6,4.5,dur,5,39,18,150,2000,240,2.5,300,97
35.1,4.5,dur,5,44,84,700,2000,240,2.5,300,89
39.6,9.9,dur,11,55,39,325,2000,240,7.9,948,14
49.5,6.3,dur,7,62,27,225,2000,240,4.3,516,35
55.8,7.2,dur,8,70,18,150,2000,240,5.2,624,77
63.0,4.5,dur,5,75,12,100,2000,240,2.5,300,124
67.5,6.3,dur,7,82,9,75,2000,240,4.3,516,98
73.8,4.5,dur,5,87,9,75,2000,240,2.5,300,21
78.3,5.4,dur,6,93,18,150,2000,240,3.4000000000000004,408,153
83.7,4.5,dur,5,98,0,0,2000,240,2.5,300,88
88.2,5.4,dur,6,104,27,225,2000,240,3.4000000000000004,408,52
93.6,4.5,dur,5,109,57,475,2000,240,2.5,300,147
98.1,4.5,dur,5,114,123,1025,2000,240,2.5,300,24
102.6,5.4,dur,6,120,39,325,2000,240,3.4000000000000004,408,4
108.0,4.5,dur,5,125,0,0,2000,240,2.5,300,8
112.5,4.5,dur,5,130,18,150,2000,240,2.5,300,113
117.0,5.4,dur,6,136,180,1500,2000,240,3.4000000000000004,408,59
122.4,4.5,dur,5,141,84,700,2000,240,2.5,300,80
126.9,6.3,dur,7,148,0,0,2000,240,4.3,516,122
133.2,4.5,dur,5,153,39,325,2000,240,2.5,300,13
137.7,4.5,dur,5,158,123,1025,2000,240,2.5,300,58
142.2,5.4,dur,6,164,0,0,2000,240,3.4000000000000004,408,47
147.6,8.1,dur,9,173,9,75,2000,240,6.1,732,48
155.7,6.3,dur,7,180,180,1500,2000,240,4.3,516,33
162.0,5.4,dur,6,186,27,225,2000,240,3.4000000000000004,408,117
167.4,5.4,dur,6,192,84,700,2000,240,3.4000000000000004,408,131
172.8,8.1,dur,9,201,6,50,2000,240,6.1,732,128
180.9,4.5,dur,5,206,18,150,2000,240,2.5,300,81
185.4,11.7,dur,13,219,123,1025,2000,240,9.7,1164,63
197.1,5.4,dur,6,225,84,700,2000,240,3.4000000000000004,408,45
202.5,7.2,dur,8,233,84,700,2000,240,5.2,624,51
209.7,4.5,dur,5,238,57,475,2000,240,2.5,300,18
214.2,7.2,dur,8,246,27,225,2000,240,5.2,624,66
221.4,4.5,dur,5,251,9,75,2000,240,2.5,300,20
225.9,6.3,dur,7,258,0,0,2000,240,4.3,516,141
232.2,4.5,dur,5,263,180,1500,2000,240,2.5,300,43
236.7,4.5,dur,5,268,6,50,2000,240,2.5,300,146
241.2,4.5,dur,5,273,39,325,2000,240,2.5,300,32
245.7,5.4,dur,6,279,12,100,2000,240,3.4000000000000004,408,159
251.1,4.5,dur,5,284,57,475,2000,240,2.5,300,106
255.6,4.5,dur,5,289,9,75,2000,240,2.5,300,54
260.1,4.5,dur,5,294,123,1025,2000,240,2.5,300,64
264.6,4.5,dur,5,299,27,225,2000,240,2.5,300,107
269.1,9.0,dur,10,309,123,1025,2000,240,7.0,840,23
278.1,7.2,dur,8,317,57,475,2000,240,5.2,624,118
285.3,5.4,dur,6,323,180,1500,2000,240,3.4000000000000004,408,103
290.7,4.5,dur,5,328,12,100,2000,240,2.5,300,154
295.2,4.5,dur,5,333,6,50,2000,240,2.5,300,148
299.7,7.2,dur,8,341,12,100,2000,240,5.2,624,31
306.9,4.5,dur,5,346,0,0,2000,240,2.5,300,1
311.4,8.1,dur,9,355,180,1500,2000,240,6.1,732,5
319.5,4.5,dur,5,360,0,0,2000,240,2.5,300,50
