time,iti_s,type,iti_TR,iti_TR_cum,cond_frames,cond_ms,phase_0_ms,phase_0_frames,phase_1_ms,phase_1_frames,texture_id
0.0,4.5,dur,5,5,57,475,2000,240,2.5,300,96
4.5,4.5,dur,5,10,39,325,2000,240,2.5,300,121
9.0,8.1,dur,9,19,84,700,2000,240,6.1,732,10
17.1,6.3,dur,7,26,0,0,2000,240,4.3,516,108
23.4,4.5,dur,5,31,84,700,2000,240,2.5,300,135
27.9,9.0,dur,10,41,84,700,2000,240,7.0,840,127
36.9,4.5,dur,5,46,6,50,2000,240,2.5,300,23
41.4,4.5,dur,5,51,12,100,2000,240,2.5,300,1
45.9,4.5,dur,5,56,0,0,2000,240,2.5,300,59
50.4,4.5,dur,5,61,12,100,2000,240,2.5,300,61
54.9,7.2,dur,8,69,12,100,2000,240,5.2,624,115
62.1,8.1,dur,9,78,57,475,2000,240,6.1,732,18
70.2,4.5,dur,5,83,9,75,2000,240,2.5,300,53
74.7,8.1,dur,9,92,0,0,2000,240,6.1,732,36
82.8,4.5,dur,5,97,18,150,2000,240,2.5,300,106
87.3,4.5,dur,5,102,18,150,2000,240,2.5,300,123
91.8,8.1,dur,9,111,180,1500,2000,240,6.1,732,86
99.9,4.5,dur,5,116,12,100,2000,240,2.5,300,153
104.4,4.5,dur,5,121,84,700,2000,240,2.5,300,133
108.9,6.3,dur,7,128,57,475,2000,240,4.3,516,67
115.2,4.5,dur,5,133,27,225,2000,240,2.5,300,95
119.7,9.0,dur,10,143,18,150,2000,240,7.0,840,41
128.7,4.5,dur,5,148,9,75,2000,240,2.5,300,27
133.2,4.5,dur,5,153,27,225,2000,240,2.5,300,93
137.7,7.2,dur,8,161,6,50,2000,240,5.2,624,156
144.9,4.5,dur,5,166,9,75,2000,240,2.5,300,21
149.4,4.5,dur,5,171,123,1025,2000,240,2.5,300,34
153.9,4.5,dur,5,176,57,475,2000,240,2.5,300,111
158.4,5.4,dur,6,182,6,50,2000,240,3.4000000000000004,408,152
163.8,6.3,dur,7,189,0,0,2000,240,4.3,516,5
170.1,4.5,dur,5,194,27,225,2000,240,2.5,300,12
174.6,4.5,dur,5,199,84,700,2000,240,2.5,300,145
179.1,6.3,dur,7,206,12,100,2000,240,4.3,516,155
185.4,5.4,dur,6,212,180,1500,2000,240,3.4000000000000004,408,77
190.8,6.3,dur,7,219,39,325,2000,240,4.3,516,19
197.1,8.1,dur,9,228,180,1500,2000,240,6.1,732,138
205.2,4.5,dur,5,233,123,1025,2000,240,2.5,300,139
209.7,5.4,dur,6,239,6,50,2000,240,3.4000000000000004,408,107
215.1,4.5,dur,5,244,57,475,2000,240,2.5,300,134
219.6,5.4,dur,6,250,123,1025,2000,240,3.4000000000000004,408,128
225.0,4.5,dur,5,255,123,1025,2000,240,2.5,300,73
229.5,7.2,dur,8,263,27,225,2000,240,5.2,624,68
236.7,4.5,dur,5,268,27,225,2000,240,2.5,300,103
241.2,4.5,dur,5,273,123,1025,2000,240,2.5,300,119
245.7,5.4,dur,6,279,180,1500,2000,240,3.4000000000000004,408,157
251.1,4.5,dur,5,284,0,0,2000,240,2.5,300,56
255.6,5.4,dur,6,290,9,75,2000,240,3.4000000000000004,408,25
261.0,9.9,dur,11,301,9,75,2000,240,7.9,948,90
270.9,5.4,dur,6,307,39,325,2000,240,3.4000000000000004,408,45
276.3,4.5,dur,5,312,0,0,2000,240,2.5,300,91
280.8,5.4,dur,6,318,180,1500,2000,240,3.4000000000000004,408,28
286.2,6.3,dur,7,325,6,50,2000,240,4.3,516,49
292.5,6.3,dur,7,332,18,150,2000,240,4.3,516,35
298.8,4.5,dur,5,337,0,0,2000,240,2.5,300,33
303.3,5.4,dur,6,343,0,0,2000,240,3.4000000000000004,408,57
308.7,4.5,dur,5,348,18,150,2000,240,2.5,300,48
313.2,5.4,dur,6,354,39,325,2000,240,3.4000000000000004,408,117
318.6,5.4,dur,6,360,39,325,2000,240,3.4000000000000004,408,58
